CD,STN,ITEMNO,REGISTRATIONDATE,PASSDATE,RELEASEDATE,TIME,CPC,CONSIGNEEPIN,CONSIGNEENAME,AGENTPIN,AGENTNAME,CONSIGNORNAME,IDFNUMBER,CON,COO,CFS,z,PRODUCTDESCRIPTION,BRAND,SIZE_AH,GRADE,ITEMGROSSWEIGHT,ITEMNETWEIGHT,QUANTITY,UNIT_WEIGHT,CUSTOMSVALUE,FOBVALUE,FOBINVOICEAMOUNT,DECLARED_PRICE,AVG_PRICE,FOBCURRENCYCODE,UNIT,IMPORTDUTY,EXCISEDUTY,VAT,EXPORTDUTY,TAXCOMPUTED,TAXREMITTED,DUTYRATE,VATRATE,EXCISERATE,CURRENCY,EXCHANGERATE
2020ICD208698,ICD,3,04-Jun-20,05-Jun-20,09-Jun-20,5,C400,P000594959K    ,CHLORIDE EXIDE (K) LIMITED,P000598480M    ,SIGINON GROUP LIMITED,"SEBANG GLOBAL BATTERY CO., LTD.",E2002295253,KR ,KR ,ICD ,85071000,AUTOMOTIVE BATTERIES MODEL: SMF 60044 BRAND: SUPREME (N),SUPREME,,MV,2088,2044,90,23,521838,4680,500964,5566,,USD,u ,130460,0,58756,0,142693,0,25,14,0,USD,106
2020ICD208698,ICD,1,04-Jun-20,05-Jun-20,09-Jun-20,5,C400,P000594959K    ,CHLORIDE EXIDE (K) LIMITED,P000598480M    ,SIGINON GROUP LIMITED,"SEBANG GLOBAL BATTERY CO., LTD.",E2002295253,KR ,KR ,ICD ,85071000,AUTOMOTIVE BATTERIES MODEL: SMF N150 BRAND: SUPREME (N),SUPREME,,MV,15542,15168,384,40,3299087,29587,3167117,8248,,USD,u ,824772,0,0,0,144172,144172,25,14,0,USD,106
2020ICD208698,ICD,2,04-Jun-20,05-Jun-20,09-Jun-20,5,C400,P000594959K    ,CHLORIDE EXIDE (K) LIMITED,P000598480M    ,SIGINON GROUP LIMITED,"SEBANG GLOBAL BATTERY CO., LTD.",E2002295253,KR ,KR ,ICD ,85071000,AUTOMOTIVE BATTERIES MODEL: SMF N200 BRAND: SUPREME (N),SUPREME,,MV,6470,6360,120,53,1327743,11908,1274631,10622,,USD,u ,331936,0,54601,0,132603,0,25,14,0,USD,106
2020ICD208500,ICD,7,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF58827 BRAND AX SMF ATLASBX,ATLASBX,,MV,1607,1554,72,22,478009,4240,453873,6304,,USD,u ,119502,0,218067,0,529591,0,25,14,0,USD,107
2020ICD208500,ICD,8,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF60038 BRAND AX SMF ATLASBX,ATLASBX,,MV,3822,3704,162,23,1246097,11053,1183180,7304,,USD,u ,311524,0,255,0,620,0,25,14,0,ZAR,6
2020ICD208500,ICD,4,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF245H52 BRAND AX HD,ATLASBX,,MV,1384,1338,24,56,398787,3537,378651,15777,,USD,u ,99697,0,78651,0,191010,0,25,14,0,USD,107
2020ICD208500,ICD,9,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF65D31L BRAND AX SMF ATLASBX,ATLASBX,,MV,1622,1564,84,19,449437,3987,426744,5080,,USD,u ,112359,0,0,0,227746,227746,25,14,0,USD,106
2020ICD208500,ICD,2,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF135F51 BRAND AX HD ATLASBX,ATLASBX,,MV,7762,7402,216,34,2010169,17831,1908671,8836,,USD,u ,502542,0,203469,0,494139,0,25,14,0,USD,107
2020ICD208500,ICD,5,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF55B24L BRAND AX SMF ATLASBX,ATLASBX,,MV,1872,1796,160,11,608232,5395,577521,3610,,USD,u ,152058,0,207468,0,503850,0,25,14,0,USD,107
2020ICD208500,ICD,10,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES SHD68032 BRAND AX SHD ATLASBX,ATLASBX,,MV,3805,3652,80,46,1185529,10516,1125669,14071,,USD,u ,296382,0,107297,0,260579,0,25,14,0,EUR,121
2020ICD208500,ICD,1,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF105D31R  BRAND AX SMF ATLASBX,ATLASBX,,MV,6683,6466,314,21,2065533,18322,1961240,6246,,USD,u ,516383,0,577340,0,1402112,0,25,14,0,USD,107
2020ICD208500,ICD,3,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF160G51 BRAND AX HD ATLASBX,ATLASBX,,MV,5317,5089,130,39,1364734,12106,1295826,9968,,USD,u ,341183,0,162756,0,395264,0,25,14,0,USD,107
2020ICD208500,ICD,6,03-Jun-20,05-Jun-20,10-Jun-20,7,C400,P000594959K    ,CHLORIDE EXIDE KENYA LTD,P000598480M    ,SIGINON GROUP LIMITED,"HANKOOK ATLASBX CO.,LTD.",E2002295277,KR ,KR ,ICD ,85071000,12V AUTOMOTIVE BATTERIES MF58043 BRAND AX SMF ATLASBX,ATLASBX,,MV,2860,2756,143,19,930033,8250,883074,6175,,USD,u ,232508,0,232355,0,564291,0,25,14,0,USD,107
2020MSA7554092,MSA,2,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF CMF 4682 NS60L,VISCA,,MV,1100,1100,100,11,167666,1526,162679,1627,,USD,u ,41917,0,62932,0,152836,0,25,14,0,USD,107
2020MSA7554092,MSA,6,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 95E41R  N100,VISCA,,MV,2420,2420,100,24,359614,3273,348917,3489,,USD,u ,89904,0,33959,0,82472,0,25,14,0,USD,107
2020MSA7554092,MSA,4,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 65D26R  NS70,VISCA,,MV,785,785,50,16,123277,1122,119610,2392,,USD,u ,30819,0,81141,0,197057,0,25,14,0,USD,107
2020MSA7554092,MSA,7,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 115F51  N120,VISCA,,MV,3030,3030,100,30,463664,4220,449872,4499,,USD,u ,115916,0,48060,0,116717,0,25,14,0,USD,107
2020MSA7554092,MSA,8,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 145G51  N150,VISCA,,MV,1830,1830,50,37,274627,2500,266458,5329,,USD,u ,68657,0,27142,0,65917,0,25,14,0,USD,107
2020MSA7554092,MSA,3,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 65D26L  NS70L,VISCA,,MV,785,785,50,16,123277,1122,119610,2392,,USD,u ,30819,0,280015,0,780043,500028,25,14,0,USD,107
2020MSA7554092,MSA,9,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 165G51  N170,VISCA,,MV,9024,9024,240,38,1463772,13322,1420230,5918,,USD,u ,365943,0,37975,0,92225,0,25,14,0,USD,107
2020MSA7554092,MSA,13,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF  65D26L  NS70L,VISCA,,MV,1480,1480,100,15,216999,1975,210544,2105,,USD,u ,54250,0,9882,0,24000,0,25,14,0,USD,107
2020MSA7554092,MSA,5,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 65D31R  NS70,VISCA,,MV,895,895,50,18,132507,1206,128565,2571,,USD,u ,33127,0,36242,0,88017,0,25,14,0,USD,107
2020MSA7554092,MSA,10,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF  190H52  N200,VISCA,,MV,1371,1371,30,46,207100,1885,200939,6698,,USD,u ,51775,0,27650,0,67149,0,25,14,0,USD,107
2020MSA7554092,MSA,12,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF  44B24L  N40L,VISCA,,MV,1070,1070,100,11,157997,1438,153298,1533,,USD,u ,39499,0,120994,0,337055,216061,25,14,0,USD,107
2020MSA7554092,MSA,1,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF 44824L  N40L,VISCA,,MV,1080,1080,100,11,162392,1478,157562,1576,,USD,u ,40598,0,52223,0,126827,0,25,14,0,USD,107
2020MSA7554092,MSA,11,16-Jun-20,18-Jun-20,19-Jun-20,3,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,"JINHUA JUJIANG TRADE CO, LTD",E2002295850,CN ,CN ,CNT ,85071000,VISCA POWER CAR BATTERY  CMF  36B20L  NS40ZL,VISCA,,MV,1860,1860,200,9,298415,2716,289538,1448,,USD,u ,74604,0,17198,0,41766,0,25,14,0,USD,107
2020MSA7530121,MSA,7,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 115F51 N120,VISCA,,MV,6060,5960,200,30,924330,8440,895558,4478,,USD,u ,231082,0,49933,0,121266,0,25,14,0,USD,107
2020MSA7530121,MSA,6,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 95E41R N100,VISCA,,MV,3630,3555,150,24,537677,4910,520941,3473,,USD,u ,134419,0,47904,0,116339,0,25,14,0,USD,106
2020MSA7530121,MSA,8,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 145G51 N150,VISCA,,MV,1830,1805,50,36,273740,2500,265219,5304,,USD,u ,68435,0,78684,0,191090,0,25,14,0,USD,107
2020MSA7530121,MSA,3,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 65D26L NS70L,VISCA,,MV,471,462,30,15,73727,673,71432,2381,,USD,u ,18432,0,23114,0,56134,0,25,14,0,USD,106
2020MSA7530121,MSA,5,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 65D31R N70,VISCA,,MV,895,880,50,18,132078,1206,127967,2559,,USD,u ,33020,0,84292,0,204709,0,25,14,0,USD,106
2020MSA7530121,MSA,10,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 190H52 N200,VISCA,,MV,3199,3164,70,45,481670,4398,466677,6667,,USD,u ,120417,0,19067,0,46306,0,25,14,0,USD,107
2020MSA7530121,MSA,2,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 46B24L NS60L,VISCA,,MV,1100,1070,100,11,167124,1526,161922,1619,,USD,u ,41781,0,23189,0,56316,0,25,14,0,USD,107
2020MSA7530121,MSA,1,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,1X20FT STC CAR BATTERY Brand: VISCA POWER Model: CMF 44B24L N40L,VISCA,,MV,1080,1050,100,11,161867,1478,156829,1568,,USD,u ,40467,0,21504,0,52224,0,25,14,0,USD,106
2020MSA7530121,MSA,4,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 65D26R NS70,VISCA,,MV,785,770,50,15,122879,1122,119054,2381,,USD,u ,30720,0,212777,0,516743,0,25,14,0,USD,106
2020MSA7530121,MSA,9,16-May-20,19-May-20,20-May-20,4,C400,P051194888Z    ,BUROOJ AUTO SPARES LIMITED,P051505692Q    ,WICKHAM BROS CO LIMITED,JINHUA JUJIANG TRADE CO LTD,E2002295875,CN ,CN ,CNT ,85071000,CAR BATTERY Brand: VISCA POWER Model: CMF 165G51 N170,VISCA,,MV,7520,7420,200,37,1215866,11102,1178020,5890,,USD,u ,303966,0,14369,0,34896,0,25,14,0,USD,106
2020MSA7495842,MSA,1,30-Mar-20,02-Apr-20,04-Apr-20,5,C400,P051752367N    ,MARA GOLD COMMODITIES LIMITED,P051428427H    ,DOT COM CONSULTANTS LIMITED,K.K RICE MILLS PVT LIMITED,E2002296484,PK ,PK ,MIT ,10063000,19 X 20 PAKISTAN LONG GRAIN RICE GRADE-3 ,UNKNOWN,NA,3,495581,494000,494000,1,18731426,167960,17671861,36,,USD,kg,10074834,0,0,0,10074834,0,35,0,0,USD,105
2020MSA7495768,MSA,1,30-Mar-20,02-Apr-20,03-Apr-20,4,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,M/S A.K ENTERPRISES,E2002296686,PK ,PK ,POR ,10063000,6 X 20 PAKISTANI LONG GRAIN RICE GRADE I,UNKNOWN,NA,1,156437,156000,156000,1,6571729,59280,6237127,40,,USD,kg,3181526,0,0,0,3181526,0,35,0,0,USD,105
2020MSA7510409,MSA,1,21-Apr-20,24-Apr-20,28-Apr-20,7,C400,P051858083A    ,DAMRO IMPEX LIMITED,P051400996H    ,ACCESS AFRICA LOGISTICS LIMITED,AK ENTERPRISES,E2002296686,PK ,PK ,POR ,10063000,6 X 20 PAKISTANI LONG GRAIN RICE GRADE I,UNKNOWN,NA,1,156437,156000,156000,1,6639685,59280,6301636,40,,USD,kg,3181526,0,0,0,3181526,0,35,0,0,USD,106
2020ICD204239,ICD,5,14-May-20,15-May-20,19-May-20,5,C400,P051751339C    ,PRIME POWER BATTERIES EAST AFRICA LIMITE,P051360456Y    ,BELYNE FREIGHT AND LOGISTICS LIMITED,YIGIT AKU MALZ NAK SAN VE TIC A.S,E2002296753,TR ,TR ,ICD ,85071000,"2 PALLETS STC 196 UNITS OF N70/65D31R SMF L,YIGITAKU,12V 70Ah,BATTERY,PRIME POWER BATTERIES",YIGITAKU,,UNKNOWN,3591,3545,196,18,743150,6576,697750,3560,,USD,u ,185787,0,556861,0,1551256,994395,25,14,0,USD,106
2020ICD204239,ICD,2,14-May-20,15-May-20,19-May-20,5,C400,P051751339C    ,PRIME POWER BATTERIES EAST AFRICA LIMITE,P051360456Y    ,BELYNE FREIGHT AND LOGISTICS LIMITED,YIGIT AKU MALZ NAK SAN VE TIC A.S,E2002296753,TR ,TR ,ICD ,85071000,"5 PALLETS STC 840 UNITS  OF NS60L/50B24L SMF R,YIGITAKU,12V 45Ah BATTERIES PRIME POWER BATTERIES",YIGITAKU,,UNKNOWN,9014,8899,840,11,2077085,18379,1950195,2322,,USD,u ,519271,0,12846,0,31198,0,25,14,0,USD,107
